AttributeID,AttributeName,AttributeValue,EntityID,EntityType
49,Long Description,"The Mount Whitney trail is a non-technical, but strenuous, route to the summit of Mt. Whitney in summer conditions. When there is snow or ice on the trail, a higher level of expertise is necessary to safely climb the mountain. Most years the trail is relatively free of snow from July to the end of September. Early spring and late fall trips may encounter winter mountaineering conditions.Mt. Whitney is extremely popular. In order to continue to allow a large number of visitors climb Mt. Whitney, every visitor must be committed to protecting this wilderness area. If you choose to visit Mt. Whitney, you will be requred to pack out your solid human waste. Before reserving a trip to Mt. Whitney, review the Important Information to make sure that a trip to Mt. Whitney is right for you.",406,PermitEntrance
64,Parking Instructions,"Parking is available at Whitney Portal. Frequently during summer, all parking spaces are occupied. Please car pool whenever possible.",406,PermitEntrance
43,Important Information,Exit Only,407,PermitEntrance
43,Important Information,Exit Only,408,PermitEntrance
43,Important Information,Exit Only,409,PermitEntrance
43,Important Information,25 horse power on South Farm Lake. Paddle only on Kawishiwi River.,41,PermitEntrance
43,Important Information,Exit Only,410,PermitEntrance
43,Important Information,Exit Only,411,PermitEntrance
43,Important Information,Exit Only,412,PermitEntrance
43,Important Information,Exit Only,413,PermitEntrance
43,Important Information,Exit Only,414,PermitEntrance
43,Important Information,Exit Only,415,PermitEntrance
43,Important Information,Exit Only,416,PermitEntrance
43,Important Information,Exit Only,417,PermitEntrance
43,Important Information,Exit Only,418,PermitEntrance
43,Important Information,Exit Only,419,PermitEntrance
43,Important Information,Camping limited to designated U.S.F.S. sites.,42,PermitEntrance
43,Important Information,Exit Only,420,PermitEntrance
43,Important Information,Exit Only,421,PermitEntrance
43,Important Information,Exit Only,422,PermitEntrance
43,Important Information,Exit Only,423,PermitEntrance
18,Direction,"Leave Hwy 395 at Hwy 120. Follow Tioga Pass Road toward Yosemite. The trail starts just East of Tioga Pass from Tioga Lake Overlook, a paved parking turnout on Hwy 120.",424,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_02_LeeVining.pdf target=_blank>Click Here</a>.<p>Glacier Canyon Area:<ul><li>No campfires above 10,000 ft. <li> Food and refuse must be stored so that animals cannot get into the food or trash.<li>Overnight trips that will be in Yosemite the first night  need a wilderness permit from Yosemite National Park. <li>Contact Yosemite National Park if you are starting your trip at Dana Meadow.<li> This area is near Bighorn Sheep habitat. Use of pack goats is not advised in order to protect the health of the wild sheep.<li>This trail is not recommended for stock.<li> Ansel Adams Wilderness regulations apply.<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT  The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul></p> <br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=21238&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+ target=_blank>Glacier Canyon</a>. ",424,PermitEntrance
49,Long Description,"Mount Dana and its glacier can be viewed from Dana Lake at the end of Glacier Canyon. The trail starts from the roadside turnout for Tioga Lake Overlook and does not enter Yosemite National Park. Stay on trail across the sensitive meadow as you cross to the south side of Tioga Canyon, then contour upslope to enter Glacier Canyon. It is 2 miles to the first lake. Contact Yosemite National Park if you are starting your trip at Dana Meadow.",424,PermitEntrance
18,Direction,Leave Hwy 395 at the North end of the June Lake Loop (Hwy 158). Approximately 2 miles West of Hwy 395 turn on dirt road to Parker Lake. Trailhead parking is in a small dirt lot at end of the road.,425,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_03_JuneLakes.pdf target=_blank>Click Here</a>.<p>Parker Lake Area:<ul><li> No campfires at Parker Lake; and no campfires above 10,000 ft. look at USFS Webpage for campfire restriction maps.<li> Food and refuse must be stored so that animals cannot get into the food or trash.<li> This area is near Bighorn Sheep habitat. Use of pack goats is not advised in order to protect the health of the wild sheep.<li> Ansel Adams Wilderness regulations apply.<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT  The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul></p><br> <br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20666&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Parker+Lake+Trail target=_blank>Parker Lake</a>.  ",425,PermitEntrance
49,Long Description,"Parker Lake is tucked in a small canyon overshadowed by the 12,000 ft. peaks of the Sierra Crest. The trail stays on the south side of Parker Creek on the way to Parker Lake. An alternate route to Parker Lake that is popular for stock use starts behind the pack station at Silver Lake and climbs over Parker Bench with views of Mono, Grant and Silver Lakes.",425,PermitEntrance
43,Important Information,Day Use Permit only. 25 horse power limit on South Farm only. ,43,PermitEntrance
18,Direction,"From Hwy 395, follow the June Lake Loop (Hwy.158). Trail head starts from a large paved parking area on the West side of the road and the North end of Silver Lake, near the pack station and Silver Lake Campground & RV Park.",430,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_03_JuneLakes.pdf target=_blank>Click Here</a>.<p>Rush Creek Area:<ul><li> No campfires at Waugh Lake, Lower Davis, Weber, Sullivan or Clark Lakes, north side of Gem Lake, or Upper Rush Creek; and no campfires above 10,000 ft. look at USFS Webpage for campfire restriction maps.<li>Bear containers are required for storage of food and trash.<li> Ansel Adams Wilderness regulations apply.<li>Yosemite wilderness regulations apply if entering the National Park.<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT  The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul></p> <br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20668&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Rush+Creek+Trail target=_blank>Rush Creek</a>.",430,PermitEntrance
49,Long Description,"The trail name Rush Creek, comes from how fast the water rushes down this steep canyon to recharge the beautiful Silver Lake of the June Lakes area. Climbing past Agnew and Gem Lakes, the trail ascends Rush Creek Canyon and provides access to the John Muir Trail near Waugh Lake. Several side trails go to Alger Lakes and on to Parker Pass; past Clark Lakes to Agnew Pass; and to Spooky Meadow (trail not recommended for stock). This is an active bear area so you must use bear resistant food containers to secure your food and refuse.",430,PermitEntrance
18,Direction,"From Hwy 395, follow the June Lake Loop (Hwy.158) through the community of June Lakes. Look for the trailhead sign and large dirt parking lot just west of the Carson Peak Inn.",434,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_03_JuneLakes.pdf target=_blank>Click Here</a>.<p>Yost and Fern Lakes Area:<ul><li> No campfires above 10,000 ft. <li> Bear containers are required for storage of food and trash at Fern Lake. <li> Ansel Adams Wilderness and Owens River Headwaters wilderness regulations apply.<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT  The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul></p>  <br> <br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20670&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Fern+and+Yost+Lake+Trail target=_blank>Yost/Fern Lakes - June Lake</a>.",434,PermitEntrance
49,Long Description,"A brisk climb through pine and aspen finds these two lakes, tucked in separate small valleys above the resort town of June Lake. The lakes are in the Owens River Headwaters wilderness. If you travel beyond the lakes you will enter the Ansel Adams wilderness.",434,PermitEntrance
18,Direction,Leave Hwy 395 at Hwy 203 to the town of Mammoth Lakes. Turn right on Minaret Road and go to Mammoth Mountain Adventure Center (Main Lodge) for long term parking and to board the mandatory shuttle to the trailhead. Shuttle stop #1 is Agnew Meadows.,435,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_04_AgnewMeadows.pdf target=_blank>Click Here</a>.<p>River Trail Area:<ul><li>No campfires at thousand Island Lake, Garnet, Ruby, Emerald, Badger or Clark Lakes; and no campfires above 10,000 ft. look at USFS Webpage for campfire restriction maps.<li>No Camping within 300 ft of the outflow of Thousand Island Lake or Garnet Lake.<li>Bear containers are required for storage of food and trash. <li> All visitors to Reds Meadow Valley pay a transportation fee which allows use of the mandatory shuttle bus. Call Mammoth Lakes Welcome Center for more shuttle information. (760)924-5500. <li>The River Trail does not access the John Muir Trail until Garnet Lake or Thousand Island Lake. Check the area map for the correct trail name. Trips going toward Shadow Creek, or the High Trail- PCT are a different reservation. <li>Spur trail from River trail to Garnet Lake is not recommended for stock.<li> Ansel Adams Wilderness regulations apply.<li>Yosemite wilderness regulations apply if entering the National Park.<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT - The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul></p><br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=21264&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+River+Trail target=_blank>River Trail</a>.",435,PermitEntrance
49,Long Description," Starting from Agnew Meadows (shuttle bus stop #1), the River Trail follows the Middle Fork of the San Joaquin River to its headwaters.  The River Trail and Shadow Lake Trail are combined from Agnew Meadows to a trail junction about 3 miles upstream, where the trails split and the River Trail continues to follow the river. At Thousand Island Lake, the trail joins the John Muir Trail. Water crossings may be high during spring snow melt. This is an active bear area so you must use bear resistant food containers to secure your food and refuse.  Other area trails have separate quotas, refer to the area map for trail names.",435,PermitEntrance
18,Direction,Leave Hwy 395 at Hwy 203 to the town of Mammoth Lakes. Turn right on Minaret Road and go to Mammoth Mountain Adventure Center (Main Lodge) for long term parking and to board the mandatory shuttle to the trailhead. Shuttle stop #6 is Devils Postpile Visitor Center.,436,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_05_DevilsPostpile.pdf target=_blank>Click Here</a>.<p>Minaret Lake Area:<ul><li>No campfires at Minaret Lakes or Deadhorse Lake; and no campfires above 10,000 ft. look at USFS Webpage for campfire restriction maps.<li>Bear containers are required for storage of food and trash.<li> All visitors to Reds Meadow Valley pay a transportation fee which allows use of the mandatory shuttle bus. Call Mammoth Lakes Welcome Center for more shuttle information. (760)924-5500. <li>Check the area map for the correct trail name. Trips going toward Beck Lake, Fern Lake or following the John Muir Trail are a different reservation. <li> Ansel Adams Wilderness regulations apply.<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT - The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul></p><br> <br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20540&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Minaret+Lake+Trail target=_blank>Minaret Lake</a>.",436,PermitEntrance
49,Long Description,"The glacier-fed Minaret Lakes are at the foot of the Minaret pinnacles in the Ritter Range. From the Devils Postpile Visitor Center (shuttle stop #6) it is less that a mile to the junction with the John Muir Trail. A bridge across the river leads to the junction with the Minaret Lake and several other trails. The Minaret Lake Trail climbs above Minaret Falls and follows Minaret Creek. This is an active bear area so you must use bear resistant food containers to secure your food and refuse. The shuttle makes loop trips easy in this area. Other area trails have separate quotas, please refer to the area map for trail names.",436,PermitEntrance
18,Direction,Leave Hwy 395 at Hwy 203 to the town of Mammoth Lakes. Turn right on Minaret Road and go to Mammoth Mountain Adventure Center (Main Lodge) for long term parking and to board the mandatory shuttle to the trailhead. Shuttle stop #6 is Devils Postpile Visitor Center.,437,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_05_DevilsPostpile.pdf target=_blank>Click Here</a><br><p>Beck Lake Area:<ul><li>No campfires at Beck Lakes, Holcomb, Ashley, Anona or Fern Lakes; and no campfires above 10,000 ft., look at USFS Webpage for campfire restriction maps.<li>Bear containers are required for storage of food and trash. <li>There are several different trails in the area Check the area map for the correct trail name.<li>All visitors to Reds Meadow Valley pay a transportation fee which allows use of the mandatory shuttle bus. Call Mammoth Lakes Welcome Center for more shuttle information. (760)924-5500.<li>Ansel Adams Wilderness regulations apply.<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT - The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred.</ul></p><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=34146&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Beck+Lake+Trail target=_blank>Beck Lake</a>.",437,PermitEntrance
49,Long Description,"This trail goes to some little known places like Noname Lake and Beck Lake. From shuttle stop #6 in front of the Devils Postpile Visitor Center it is less that a mile to the junction with the John Muir Trail. A bridge across the river leads to several trail junctions. Above Minaret Falls, the Beck Lake trail separates from the Minaret Lake and John Muir Trails. Passing south of Red Top Mountain, the trail also provides access to Superior and Holcomb Lakes. This is an active bear area so you must use bear resistant food containers to secure your food and refuse. Other area trails have separate quotas, please refer to the area map for trail names.",437,PermitEntrance
18,Direction,Leave Hwy 395 at Hwy 203 to the town of Mammoth Lakes. Turn right on Minaret Road and go to Mammoth Mountain Adventure Center (Main Lodge) for long term parking and to board the mandatory shuttle to the trailhead. Shuttle stop #6 is Devils Postpile Visitor Center,438,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_05_DevilsPostpile.pdf target=_blank>Click Here</a>.<p>Fern Lake Area:<ul><li>No campfires at Fern Lake, Anona, Ashley, Holcomb or Beck Lakes; and no campfires above 10,000 ft. <li>Bear containers are required for storage of food and trash. <li>There are several different trails in the area Check the area map for the correct trail name.<li>All visitors to Reds Meadow Valley pay a transportation fee which allows use of the mandatory shuttle bus. Call Mammoth Lakes Welcome Center for more shuttle information. (760)924-5500. <li>Ansel Adams Wilderness regulations apply.<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT - The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred.</ul></p> <br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20544&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Fern+Lake+Trail target=_blank>Fern Lake</a>.",438,PermitEntrance
49,Long Description,The Fern Lake Trail follows Snow Canyon toward Kings Creek and Summit Meadow on the way to Fern and Anona Lakes. Start from shuttle stop #6 in front of the Devils Postpile Visitor Center. It is less that a mile to the junction with the John Muir Trail where a bridge across the river leads to several trail junctions. You can continue past Summit Meadow and Granite Stairway toward Bench Canyon or Isberg Pass. This is an active bear area so you must use bear resistant food containers to secure your food and refuse. Other area trails like Beck Lake or Minaret Lakes have different trail designations and quotas.  Refer to the area map for trail names.,438,PermitEntrance
18,Direction,"Leave Hwy 395 at Mammoth Lakes, Hwy 203 and follow Lake Mary Road. Follow the signs to Horseshoe Lake. The trailhead parking is a paved lot with a turnaround.",439,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_06_MammothBasin.pdf target=_blank>Click Here</a>.<p>Red Cones Area:<ul><li> No campfires above 10,000 ft.; and no campfires below 10,000ft. In some specific areas, look at USFS Webpage for campfire restriction maps.<li>Bear containers are required for storage of food and trash. <li>Check the area map for the correct trail name. Trips going toward Deer Lakes or Duck Pass are a different reservation. <li> Ansel Adams and John Muir Wilderness regulations apply.<li>Yosemite, Sequoia and Kings Canyon wilderness regulations apply if entering the National Parks. (may include no night box permit pickup; no pets; Cross Country permit type)<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT  The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul></p> <br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20500&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Red+Cones+Trail+%28Mammoth+Pass%29 target=_blank>Red Cones - Mammoth Pass</a>.",439,PermitEntrance
49,Long Description,"Starting from Horseshoe Lake in the Mammoth Lakes Basin, this trail goes past McCloud Lake and over the relatively moderate Mammoth Pass. Several trail junctions offer options to access the John Muir trail near Crater Meadow or Reds Meadow. Common destinations are the Fish and Cascade Valley areas, or the John Muir Trail, either north or south. Indicate if you will visit or exit at Mt. Whitney for your permit type. This is an active bear area; check food storage maps for were you must use bear resistant food containers to secure your food and refuse. Other area trails have separate quotas; refer to the area map for trail names.",439,PermitEntrance
43,Important Information,Day Use Permit only. 25 horse power limit. Invalid on Newton and Basswood.,44,PermitEntrance
18,Direction,"From Lone Pine, turn west onto Whitney Portal Rd. then turn left onto the Horseshoe Meadows Rd to roads end",440,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_16_HorseshoeMeadows.pdf target=_blank>Click Here</a>.<p>Cottonwood Pass Area:<ul><li>No campfires at Rocky Basin Lakes or Chicken Spring Lake.<li>Bear containers are required for storage of food and trash. Look at USFS Webpage for food storage restriction area maps.<li>Check the area map for the correct trail name. Trips going toward Cottonwood Lakes are a different reservation.<li> Golden Trout Wilderness regulations apply.<li> Sequoia and Kings Canyon wilderness regulations apply if entering the National Park. (includes, Cross Country permit to hike to Mt Langley; no night box permit pickup)<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT - The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred.</ul></p>Golden Trout Wilderness Regulations Apply<br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20812&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Cottonwood+Pass+Trail target=_blank>Cottonwood Pass</a>.",440,PermitEntrance
49,Long Description,"Starting from Horseshoe Meadows, Cottonwood Pass is the gateway to the northern part of Golden Trout Wilderness and provides access to the Pacific Crest Trail. Small streams meander through tree-rimmed meadows in this wilderness area named for Californias state fish, the Golden Trout. Options for loop trips of various lengths branch out from Big Whitney Meadow.  Following the  Pacific Crest Trail north into Sequoia National Park leads to Crabtree Meadows and the headwaters of the Kern River. This is an active bear area; check food storage maps for were you must use bear resistant food containers to secure your food and refuse. Different quotas apply to other trails starting from Horseshoe Meadows. Please refer to the area map to identify the correct trail name.",440,PermitEntrance
18,Direction,"Leave Hwy 395 approx. 7 miles North of Lee Vining. Turn West on Lundy Canyon Rd, trailhead begins 2 miles beyond Lundy Lake Resort.",441,PermitEntrance
43,Important Information,<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_01_HooverHall.pdf target=_blank>Click Here</a>.<p>Lundy Canyon trail is non quota:<br>You do not need a reservation for trips starting at Lundy or Lakes Canyon. Contact Inyo National Forest for information about walk in permits for non quota trails.<ul><li> Food and refuse must be stored so that animals cannot get into the food or trash. <li>Guiding in Hoover wilderness is by Yosemite Mountaineering School. <li> This area is near Bighorn Sheep habitat. Use of pack goats is not advised in order to protect the health of the wild sheep.<li>Hoover Wilderness regulations apply.<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT  The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul></p>  <br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20646&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Lundy+Canyon+Trail target=_blank>Lundy Canyon</a>.,441,PermitEntrance
49,Long Description,A steep climb past several cascading waterfalls leads to Lake Helen on the Lundy Canyon Trail. After Lake Helen more moderate terrain is found in the Twenty Lakes Basin. Trails circle toward Saddlebag Lake and to the foot of North Peak and Mount Conness on the Yosemite National Park boundary. ,441,PermitEntrance
